email_id,label,category,email_text
P1091,1,phishing,Your employee benefits account requires verification. Sign in at https://www.secure-account-check.com/verify.
P0147,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.reward-center-online.com/verify.
L1138,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0472,1,phishing,Security alert: We detected unusual activity on your company account. Confirm your identity using https://www.account-security-alert.com/verify.
P0900,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.verify-login-now.net/verify."
P0455,1,phishing,You are eligible for an exclusive bonus. Click https://www.verify-login-now.net/verify to claim it before midnight.
P1020,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.account-security-alert.com/verify.
P0205,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.reward-center-online.com/verify.
P0448,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.reward-center-online.com/verify.
L0576,0,legitimate,"Hi Priya, the team meeting is scheduled for Tuesday at 4:00 PM. Please let me know if you can attend."
L0925,0,legitimate,Reminder: your appointment with Accounts is scheduled for Wednesday at 11:30 AM.
L0822,0,legitimate,"Hi Akhila, could you please send the latest version of the report when convenient?"
L0970,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1131,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.reward-center-online.com/verify.
P0724,1,phishing,You have won a shopping voucher. Claim your reward now by visiting https://www.verify-login-now.net/verify.
L0450,0,legitimate,Reminder: your appointment with Student Services is scheduled for Thursday at 4:00 PM.
P0776,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
L0005,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0795,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.billing-confirmation.net/verify.
L0531,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0367,0,legitimate,"Hi Priya, here are the notes from yesterday's discussion. Please share any corrections."
P0202,1,phishing,You are eligible for an exclusive bonus. Click https://www.account-security-alert.com/verify to claim it before midnight.
P0401,1,phishing,Your employee benefits account requires verification. Sign in at https://www.secure-account-check.com/verify.
L0315,0,legitimate,"Hi Kiran, here are the notes from yesterday's discussion. Please share any corrections."
P1117,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.secure-account-check.com/verify.
L0608,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
P0218,1,phishing,Urgent: Your Microsoft account has been suspended. Verify your account immediately at https://www.verify-login-now.net/verify.
L0167,0,legitimate,"Hi Meera, could you please send the latest version of the report when convenient?"
L0881,0,legitimate,"Hi Sanjay, here are the notes from yesterday's discussion. Please share any corrections."
L0565,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0857,0,legitimate,"Hi Ananya, here are the notes from yesterday's discussion. Please share any corrections."
L0426,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0617,1,phishing,You are eligible for an exclusive bonus. Click https://www.secure-account-check.com/verify to claim it before midnight.
P0869,1,phishing,Important document: Please review and sign the attached form using https://www.account-security-alert.com/verify.
L0568,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0252,0,legitimate,"Hi everyone, today's training session will begin at 3:30 PM. The meeting link is in the calendar invitation."
P0345,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.secure-account-check.com/verify.
L1055,0,legitimate,Your order has been shipped and is expected to arrive on Wednesday. You can track it from your account dashboard.
P0485,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.billing-confirmation.net/verify.
P1088,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.verify-login-now.net/verify.
L0242,0,legitimate,Reminder: your appointment with HR is scheduled for Wednesday at 10:00 AM.
L0655,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0975,0,legitimate,Your library book is due on Thursday. You can renew it through the library portal.
L0751,0,legitimate,Reminder: your appointment with Student Services is scheduled for Thursday at 4:00 PM.
P0118,1,phishing,You have won a shopping voucher. Claim your reward now by visiting https://www.secure-account-check.com/verify.
P1093,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.reward-center-online.com/verify."
P0767,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.billing-confirmation.net/verify.
L0688,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0068,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.secure-account-check.com/verify."
P0986,1,phishing,Important document: Please review and sign the attached form using https://www.account-security-alert.com/verify.
P0452,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.secure-account-check.com/verify.
